employee_id,age,gender,education,department,experience_years,salary,training_hours,projects_completed,avg_monthly_hours,satisfaction_score,last_promotion_years,absenteeism_days,peer_review_score,manager_rating,performance_score,performance_label
3988,51,Female,Bachelor,Sales,28,82713,67,9,247,1.3,4,16,1.9,4.2,2.47,Low
3989,51,Other,Bachelor,Sales,27,82811,40,16,190,3.5,7,20,2.7,4.5,2.41,Low
3990,56,Female,Bachelor,HR,35,91520,14,14,181,3.3,3,25,3.5,1.6,1.67,Low
3991,40,Male,Bachelor,Marketing,19,69411,22,7,274,2.4,3,8,3.7,1.1,1.35,Low
3992,29,Female,Master,Marketing,6,57954,40,12,157,1.0,6,27,2.3,1.5,1.38,Low
3993,47,Female,Master,Marketing,26,93819,5,1,142,1.8,5,20,3.8,2.3,1.31,Low
3994,28,Female,Bachelor,Operations,6,48312,70,16,159,2.6,0,21,3.4,4.7,3.69,High
3995,51,Male,Bachelor,Marketing,30,88980,59,3,237,1.8,8,25,3.3,1.0,1.58,Low
3996,28,Male,Bachelor,Marketing,5,48139,78,1,212,3.3,4,8,3.7,4.2,2.84,Medium
3997,24,Male,Bachelor,Sales,1,42679,51,6,213,3.8,9,2,3.4,4.4,2.36,Low
3998,22,Male,Master,Engineering,0,51779,8,2,262,4.4,1,27,1.7,4.2,1.56,Low
3999,57,Female,Bachelor,Engineering,36,91056,29,7,209,3.6,4,3,4.5,1.3,1.59,Low
4000,46,Female,Bachelor,HR,25,81755,43,8,218,3.8,7,1,2.0,3.7,3.15,Medium
4001,58,Female,Bachelor,Sales,34,93102,61,13,181,3.4,5,13,4.0,4.8,2.61,Medium
4002,22,Male,Master,Marketing,2,54644,42,16,183,4.9,7,19,1.7,1.5,2.31,Low
4003,36,Female,Master,Engineering,13,70285,27,22,219,2.0,4,7,3.6,1.1,2.22,Low
4004,58,Male,Master,Finance,34,97447,93,21,206,2.1,3,17,4.6,4.5,4.18,High
4005,34,Female,Bachelor,Finance,11,52014,7,10,159,1.5,9,3,1.0,3.6,1.52,Low
4006,29,Female,Bachelor,Finance,5,44413,98,4,186,2.9,2,7,4.9,3.6,2.76,Medium
4007,26,Male,Bachelor,Marketing,6,45951,50,24,163,1.4,1,6,1.1,4.9,2.62,Medium
4008,30,Male,Bachelor,Marketing,6,49570,98,21,162,2.1,8,24,1.0,4.1,3.07,Medium
4009,22,Male,Bachelor,HR,0,43965,89,13,268,2.9,0,14,4.4,2.6,2.95,Medium
4010,57,Male,Bachelor,HR,36,89328,29,17,262,4.8,9,29,3.8,2.7,2.51,Medium
4011,56,Female,Bachelor,HR,33,93485,98,8,254,4.9,1,14,1.4,1.6,2.61,Medium
4012,23,Male,Bachelor,Operations,1,45653,10,8,205,4.0,5,1,4.7,2.2,2.04,Low
4013,44,Male,Bachelor,Finance,22,74513,19,23,272,2.6,5,3,3.7,2.8,2.35,Low
4014,30,Male,Bachelor,Marketing,8,52973,30,7,157,4.5,0,24,1.4,2.0,1.6,Low
4015,55,Female,PhD,Finance,33,110910,33,24,256,4.5,7,21,4.4,4.7,3.36,Medium
4016,35,Male,Master,HR,15,75214,11,1,174,4.6,3,24,2.9,1.0,1.7,Low
4017,25,Male,High School,Marketing,4,32137,47,15,245,3.6,6,8,2.1,3.3,2.26,Low
4018,51,Female,Bachelor,Sales,30,84666,27,15,178,1.8,9,22,4.3,4.1,2.13,Low
4019,52,Male,Master,Engineering,29,93657,66,19,230,1.4,8,29,4.0,3.9,2.82,Medium
4020,59,Male,Bachelor,Engineering,35,89068,62,4,253,4.7,1,6,3.5,3.6,3.04,Medium
4021,32,Female,Master,HR,9,62972,47,6,278,1.2,6,23,4.6,2.6,2.39,Low
4022,56,Male,Bachelor,Finance,33,92066,41,10,174,2.2,0,17,4.4,4.7,2.78,Medium
4023,29,Female,PhD,Sales,6,72274,51,12,223,2.9,2,25,1.9,2.3,2.16,Low
4024,24,Female,Master,Marketing,1,49773,4,4,215,1.1,3,11,4.5,4.0,1.6,Low
4025,35,Female,Master,Finance,14,72243,76,6,196,4.6,2,13,2.5,4.7,3.04,Medium
4026,34,Male,Master,HR,10,63469,11,14,167,2.1,7,6,2.7,1.5,1.34,Low
4027,53,Female,Bachelor,Finance,30,85932,58,13,205,1.1,6,5,4.9,4.8,2.99,Medium
4028,55,Female,Bachelor,HR,34,92564,64,22,204,5.0,2,22,4.0,4.1,3.57,High
4029,40,Male,Bachelor,Operations,17,65862,51,21,190,2.2,6,21,2.3,3.5,2.65,Medium
4030,59,Male,Bachelor,Engineering,37,95136,42,3,230,4.5,1,26,3.6,2.5,1.96,Low
4031,37,Male,Bachelor,Engineering,14,61346,82,21,276,2.8,2,18,3.2,4.6,3.41,Medium
4032,23,Female,Bachelor,Finance,0,36236,92,15,205,3.7,6,20,1.5,1.2,2.44,Low
4033,38,Female,Master,Sales,18,76208,62,3,272,2.0,9,18,4.6,2.7,2.39,Low
4034,55,Female,High School,Marketing,33,78968,49,5,220,3.0,4,21,4.3,4.0,2.4,Low
4035,37,Male,Bachelor,HR,13,56846,38,13,202,2.0,8,14,4.1,4.2,2.57,Medium
4036,59,Male,Bachelor,Marketing,36,90042,41,15,238,4.8,7,18,3.2,1.8,2.53,Medium
4037,23,Female,Bachelor,Engineering,0,39766,88,17,190,1.2,5,11,1.9,1.2,2.59,Medium
4038,23,Other,Bachelor,Sales,1,40606,79,6,211,2.1,3,1,4.5,4.2,3.04,Medium
4039,47,Male,PhD,Sales,24,104199,16,23,182,4.6,2,10,2.4,2.7,2.46,Low
4040,34,Male,Bachelor,Marketing,14,63320,91,18,206,2.9,5,12,1.1,1.6,2.46,Low
4041,52,Male,Bachelor,Engineering,31,85231,42,3,204,3.4,8,3,4.9,1.3,2.48,Low
4042,55,Male,High School,Marketing,35,87265,48,9,201,3.6,4,24,4.4,3.6,1.99,Low
4043,24,Female,Bachelor,Finance,4,48302,4,8,229,1.3,6,0,3.5,3.3,2.06,Low
4044,29,Female,Master,Sales,8,62492,0,20,243,1.1,6,23,1.0,4.4,1.41,Low
4045,44,Male,Bachelor,Sales,23,69960,66,11,190,4.8,6,20,1.9,1.1,2.7,Medium
4046,35,Male,Bachelor,Finance,14,58302,23,24,246,2.1,8,1,2.8,4.5,2.86,Medium
4047,48,Male,High School,Engineering,25,65133,28,11,177,2.5,1,13,3.5,4.5,2.27,Low
4048,50,Female,PhD,Sales,26,108543,14,8,206,3.7,7,24,3.8,2.8,2.11,Low
4049,22,Male,High School,Operations,0,25361,3,22,216,1.9,1,17,4.2,1.3,1.99,Low
4050,38,Male,Master,Operations,17,75993,43,1,239,3.9,0,10,3.2,4.8,2.7,Medium
4051,51,Male,Bachelor,Operations,31,88646,64,2,244,2.8,9,10,3.6,1.3,1.85,Low
4052,34,Male,Bachelor,HR,12,53787,78,20,187,4.4,5,18,4.2,3.4,3.84,High
4053,42,Female,Master,HR,21,76708,87,4,279,2.1,1,16,3.9,3.0,1.98,Low
4054,40,Male,Bachelor,Engineering,20,73458,30,2,159,1.8,4,16,4.8,4.3,2.22,Low
4055,40,Male,Bachelor,Finance,20,70092,19,2,242,4.3,0,1,4.5,3.0,2.29,Low
4056,46,Female,Bachelor,Marketing,23,70053,9,13,211,2.3,6,1,1.7,2.9,1.91,Low
4057,43,Male,High School,Engineering,20,63025,10,22,256,2.6,0,29,4.8,4.5,2.85,Medium
4058,52,Male,Master,Marketing,28,96779,81,21,250,4.2,7,12,1.8,4.9,4.03,High
4059,38,Female,High School,Engineering,14,50516,97,20,269,3.5,4,5,5.0,3.2,3.93,High
4060,44,Female,Master,HR,22,84451,27,6,259,2.8,4,14,3.8,2.8,1.74,Low
4061,53,Female,Bachelor,Operations,31,90810,37,4,273,2.0,2,10,3.5,4.3,2.64,Medium
4062,31,Female,Bachelor,Finance,9,50013,79,15,222,4.1,1,23,2.3,4.3,3.31,Medium
4063,31,Other,Master,HR,9,65925,23,23,267,1.7,5,27,1.5,2.3,2.14,Low
4064,57,Male,Bachelor,Finance,37,95851,38,3,247,4.7,3,3,1.5,3.3,2.11,Low
4065,29,Male,Bachelor,Marketing,9,55249,50,4,223,1.6,9,18,4.5,1.6,1.74,Low
4066,41,Male,Bachelor,Engineering,17,67505,75,17,277,4.2,3,28,2.7,3.5,3.19,Medium
4067,53,Male,Bachelor,Sales,30,88412,49,6,258,2.7,5,13,3.2,4.3,2.57,Medium
4068,35,Male,Master,Sales,12,65344,6,2,233,1.7,1,17,4.7,1.8,1.41,Low
4069,49,Other,Bachelor,Finance,28,84154,99,20,248,2.6,1,16,2.0,2.3,2.77,Medium
4070,45,Female,Bachelor,Operations,25,74471,80,13,273,1.9,9,7,4.1,2.8,3.33,Medium
4071,36,Male,Master,Operations,14,70438,67,15,217,1.5,9,12,2.9,4.4,2.37,Low
4072,43,Male,High School,Finance,21,61824,52,5,270,2.0,3,22,1.9,3.9,2.04,Low
4073,51,Male,Bachelor,HR,30,89083,36,24,163,4.5,5,28,4.4,2.3,3.09,Medium
4074,25,Female,Bachelor,Sales,2,43669,96,19,148,1.4,1,14,3.7,2.0,3.74,High
4075,34,Male,Master,HR,12,68161,82,6,235,4.9,6,10,1.4,3.8,2.81,Medium
4076,44,Female,PhD,Marketing,21,92705,53,17,216,1.0,7,15,3.2,2.9,1.96,Low
4077,29,Female,Master,Sales,8,66410,89,1,221,3.6,8,17,4.4,3.4,3.1,Medium
4078,39,Male,Bachelor,Marketing,16,60855,54,2,225,4.4,5,11,1.3,3.6,2.13,Low
4079,33,Female,Bachelor,Engineering,10,51999,74,1,199,4.7,1,22,2.7,3.2,2.93,Medium
4080,52,Male,Bachelor,HR,29,80935,30,8,200,1.6,5,11,4.2,3.5,2.34,Low
4081,35,Female,Bachelor,Finance,13,61280,64,4,274,3.8,7,5,4.4,4.6,3.24,Medium
4082,55,Male,PhD,Sales,31,109598,99,18,214,1.4,9,23,4.1,4.5,3.1,Medium
4083,39,Male,Bachelor,HR,19,66886,92,23,178,2.4,0,5,2.2,1.6,3.34,Medium
4084,55,Other,Bachelor,Finance,32,88440,88,24,261,3.9,5,3,3.0,3.3,4.45,High
4085,32,Female,Master,Engineering,9,64936,58,9,245,2.4,0,28,4.0,2.8,2.24,Low
4086,33,Male,Master,Sales,10,61777,46,15,237,2.3,5,29,1.6,2.1,1.89,Low
4087,36,Male,High School,Marketing,12,50403,48,16,272,1.5,9,23,3.4,3.5,2.34,Low
4088,52,Male,High School,Engineering,31,78358,17,21,231,1.3,3,0,3.9,3.0,2.26,Low
4089,50,Female,Bachelor,Operations,28,79939,2,3,153,1.5,2,25,4.4,4.1,1.55,Low
4090,47,Male,Bachelor,Finance,23,70338,17,1,155,4.5,2,16,1.4,1.4,1.45,Low
4091,39,Female,Bachelor,Sales,16,64725,57,24,269,1.0,3,3,2.3,2.2,2.51,Medium
4092,53,Male,Bachelor,Sales,29,83259,70,13,153,3.8,2,16,3.2,1.1,2.4,Low
4093,43,Male,PhD,Engineering,19,93360,91,14,202,4.1,8,4,3.8,4.0,4.01,High
4094,59,Female,Bachelor,Sales,35,90638,80,6,147,3.3,3,26,3.9,4.6,3.07,Medium
4095,38,Male,Bachelor,Finance,17,60675,24,5,166,3.9,0,24,2.0,3.3,2.17,Low
4096,44,Female,Bachelor,Engineering,24,75605,17,23,250,3.6,3,29,1.1,3.5,2.48,Low
4097,45,Female,Bachelor,Marketing,23,72662,51,5,179,2.8,0,8,3.8,1.2,1.28,Low
4098,29,Male,Bachelor,Engineering,8,49752,42,4,207,2.5,9,24,4.6,3.0,2.4,Low
4099,27,Female,Master,Engineering,6,63381,66,21,262,4.8,9,5,4.2,3.1,3.92,High
4100,26,Male,Master,Marketing,6,54837,88,12,200,4.9,2,11,3.5,1.2,3.25,Medium
4101,50,Male,Bachelor,Operations,29,86345,6,14,267,3.6,3,16,4.9,4.1,3.22,Medium
4102,49,Male,Master,Finance,25,85233,73,23,247,1.8,3,25,2.7,2.1,3.02,Medium
4103,32,Female,Bachelor,Operations,8,54688,43,14,188,2.8,8,20,3.1,3.9,2.84,Medium
4104,22,Male,Bachelor,Operations,0,40206,43,11,142,3.0,5,9,1.0,2.6,1.53,Low
4105,40,Male,High School,Operations,19,56153,50,22,216,4.0,2,1,4.8,5.0,4.17,High
4106,30,Male,Master,HR,7,61640,82,10,268,3.7,6,27,3.3,1.8,2.91,Medium
4107,48,Male,High School,Operations,26,71219,78,10,231,3.1,3,0,2.6,1.2,2.16,Low
4108,55,Male,Bachelor,HR,31,84849,84,9,262,3.7,6,12,1.2,4.9,3.06,Medium
4109,25,Male,Master,Marketing,3,52810,20,2,257,1.1,1,20,2.4,2.0,1.0,Low
4110,57,Male,Bachelor,Finance,37,95180,36,14,150,4.1,6,20,1.0,3.5,2.54,Medium
4111,39,Male,Bachelor,Operations,15,59886,27,7,143,1.8,7,0,2.3,2.5,1.75,Low
4112,36,Male,High School,Sales,14,51191,31,17,149,3.6,6,12,4.8,3.6,2.77,Medium
4113,34,Female,Master,Marketing,14,66373,56,24,220,1.5,5,28,1.6,3.4,2.69,Medium
4114,40,Female,Bachelor,HR,18,66675,40,20,210,1.5,3,22,3.2,3.8,2.24,Low
4115,27,Male,Bachelor,Finance,7,46761,53,8,242,1.1,8,2,1.7,1.1,1.64,Low
4116,33,Female,PhD,Engineering,13,87133,26,24,161,4.6,0,10,4.1,4.3,3.71,High
4117,58,Male,Bachelor,Finance,34,94312,86,20,195,3.4,4,28,3.2,2.9,3.13,Medium
4118,38,Male,High School,Finance,15,53032,73,4,261,2.4,0,21,1.8,3.1,1.83,Low
4119,44,Female,Master,Operations,24,86842,39,5,231,4.2,9,15,4.5,2.6,2.79,Medium
4120,47,Female,Master,Operations,27,89345,40,13,236,3.5,0,17,4.1,5.0,2.98,Medium
4121,50,Other,PhD,HR,26,101884,69,7,140,3.5,5,29,4.8,4.2,3.55,High
4122,54,Female,Bachelor,HR,31,85638,23,6,177,2.9,5,24,1.0,2.2,1.54,Low
4123,48,Male,Bachelor,Operations,27,81123,17,17,181,1.0,6,1,2.8,4.1,2.35,Low
4124,46,Other,Master,Operations,25,84619,73,6,224,2.0,9,17,5.0,2.7,2.67,Medium
4125,31,Female,Master,Sales,8,64716,55,19,176,1.4,8,16,4.2,4.5,3.07,Medium
4126,44,Male,Bachelor,Sales,22,68490,14,3,237,3.6,5,0,4.3,1.1,2.01,Low
4127,42,Other,Bachelor,Marketing,18,65045,97,9,201,2.0,1,27,3.5,2.4,2.84,Medium
4128,42,Male,Bachelor,Operations,19,63882,71,21,270,2.8,3,3,3.9,2.7,2.92,Medium
4129,34,Female,Bachelor,Engineering,13,55304,34,15,169,2.4,8,22,4.2,4.0,2.29,Low
4130,58,Male,Master,Sales,38,107585,26,8,221,1.6,1,19,1.4,1.7,1.47,Low
4131,54,Male,Bachelor,HR,33,93869,88,23,162,4.8,6,20,3.8,2.1,3.73,High
4132,45,Female,Bachelor,Finance,25,74717,2,15,205,4.7,3,5,4.3,3.9,2.52,Medium
4133,32,Male,Bachelor,Marketing,8,56487,20,1,141,1.3,9,20,1.2,1.3,1.0,Low
4134,38,Female,Bachelor,Sales,18,71109,38,8,202,4.3,5,4,2.2,1.8,2.71,Medium
4135,25,Female,Bachelor,Finance,2,45277,31,23,144,3.0,0,29,2.3,4.0,2.67,Medium
4136,46,Male,Master,Finance,26,90594,49,4,268,4.1,7,19,4.4,4.5,2.9,Medium
4137,51,Male,Bachelor,Sales,29,85286,84,22,213,1.6,5,29,4.1,3.9,3.34,Medium
4138,30,Female,Bachelor,Engineering,7,51666,8,10,248,1.5,6,8,3.6,3.1,1.56,Low
4139,42,Female,Bachelor,Engineering,18,64414,49,16,163,4.6,5,20,4.2,1.4,2.83,Medium
4140,41,Female,Master,Marketing,18,72650,0,18,198,4.6,6,24,2.8,4.3,1.88,Low
4141,40,Female,PhD,Engineering,18,95169,3,4,162,2.9,4,29,4.5,1.5,1.15,Low
4142,40,Male,Bachelor,Marketing,16,63915,3,8,228,4.5,2,3,1.9,2.5,1.87,Low
4143,33,Male,Master,HR,12,66198,89,4,161,3.7,5,24,3.8,1.2,2.21,Low
4144,58,Male,Bachelor,Sales,36,89941,33,10,183,1.7,9,4,2.0,3.8,1.98,Low
4145,38,Other,Bachelor,Finance,14,64732,26,20,183,2.3,8,7,1.2,3.0,2.07,Low
4146,58,Female,PhD,Marketing,38,122805,14,4,176,1.5,5,16,2.1,4.6,1.9,Low
4147,49,Male,Bachelor,Engineering,26,77727,31,16,146,4.1,8,14,3.0,1.6,3.03,Medium
4148,56,Male,High School,Marketing,32,75529,40,12,163,4.9,1,19,4.4,4.3,3.09,Medium
4149,39,Male,PhD,Operations,16,85202,70,10,209,3.2,0,12,3.0,3.0,2.83,Medium
4150,35,Female,Master,Marketing,15,72464,60,11,210,3.6,3,14,1.7,2.5,2.79,Medium
4151,56,Male,Bachelor,Engineering,32,83650,62,2,211,4.0,4,28,5.0,3.6,2.71,Medium
4152,28,Female,PhD,Operations,7,73506,60,16,199,1.9,9,3,2.1,4.2,2.82,Medium
4153,34,Male,Bachelor,Operations,12,55904,13,23,184,2.3,6,17,4.9,2.8,2.14,Low
4154,39,Male,Bachelor,Engineering,15,66005,22,19,276,2.6,7,18,4.7,1.9,2.55,Medium
4155,58,Female,Bachelor,Operations,38,96114,64,12,255,3.4,0,23,3.2,4.7,3.34,Medium
4156,34,Male,Bachelor,Sales,10,59375,31,4,169,4.4,5,27,1.4,2.3,1.42,Low
4157,57,Female,Master,Finance,34,96121,40,17,166,2.0,0,7,3.8,5.0,2.34,Low
4158,52,Male,Bachelor,Sales,28,83603,25,12,271,2.9,7,13,4.4,4.1,2.93,Medium
4159,23,Male,Bachelor,Sales,2,46360,47,16,222,4.0,0,0,2.8,3.8,2.92,Medium
4160,37,Male,Bachelor,Engineering,13,58182,72,3,237,1.3,3,1,2.0,1.0,1.49,Low
4161,30,Female,Bachelor,Engineering,8,51724,15,2,209,3.1,2,19,4.2,2.8,1.81,Low
4162,30,Female,Bachelor,Finance,6,48121,30,7,218,1.6,1,26,3.2,3.0,1.52,Low
4163,59,Male,PhD,Marketing,36,120864,65,6,277,3.2,7,28,1.8,2.5,1.79,Low
4164,32,Male,Bachelor,Sales,8,54394,31,1,257,4.1,5,21,4.8,1.6,1.58,Low
4165,43,Female,Bachelor,Operations,22,69729,9,15,245,1.9,3,2,4.8,2.5,2.71,Medium
4166,54,Male,Bachelor,Finance,34,91952,24,12,175,4.4,2,15,2.5,1.3,2.6,Medium
4167,57,Male,Master,Sales,33,99629,81,13,185,2.3,5,22,1.3,2.2,2.26,Low
4168,44,Male,Bachelor,Marketing,20,66118,97,8,243,1.8,5,2,3.5,1.3,3.38,Medium
4169,55,Female,Bachelor,Operations,33,86668,92,9,273,2.9,4,23,2.3,4.0,3.24,Medium
4170,30,Male,Bachelor,Sales,9,56168,44,1,247,4.5,2,5,1.3,3.7,2.18,Low
4171,45,Male,Bachelor,HR,25,73550,23,5,243,1.3,9,7,4.6,4.8,2.78,Medium
4172,29,Male,Bachelor,Finance,6,52896,2,7,209,2.3,8,22,5.0,2.5,1.09,Low
4173,28,Male,Master,Engineering,4,57640,61,18,228,3.6,5,11,2.4,4.1,3.02,Medium
4174,57,Female,Master,Sales,37,103399,78,22,142,2.4,4,4,4.0,3.4,3.94,High
4175,39,Female,Bachelor,Operations,16,62207,66,8,181,1.3,6,4,1.3,3.6,2.0,Low
4176,24,Male,Master,Operations,3,58398,54,24,249,2.3,0,2,2.5,3.2,3.29,Medium
4177,49,Male,Master,Finance,28,94674,94,10,257,4.3,6,3,1.4,4.1,2.94,Medium
4178,27,Male,Master,Finance,7,59332,9,8,194,4.9,0,23,1.2,1.2,1.38,Low
4179,42,Female,PhD,Operations,19,90508,54,12,278,1.2,8,4,3.4,1.3,2.18,Low
4180,49,Male,Master,Operations,28,91721,21,16,253,3.3,5,28,4.2,1.4,2.37,Low
4181,22,Other,Bachelor,Operations,2,47789,13,12,169,1.4,6,24,2.8,2.2,1.54,Low
4182,57,Male,Bachelor,Sales,36,90066,72,22,247,3.7,6,2,3.1,3.4,3.35,Medium
4183,42,Male,Bachelor,Operations,21,74787,81,22,220,1.0,0,9,2.1,3.6,2.59,Medium
4184,56,Male,Master,Engineering,35,99418,7,3,156,1.1,1,18,3.9,3.9,2.16,Low
4185,34,Female,Bachelor,Operations,12,62457,14,18,172,4.1,9,23,2.4,2.1,2.3,Low
4186,31,Female,Bachelor,Engineering,8,55431,14,5,241,1.3,2,7,1.3,3.6,1.64,Low
4187,31,Male,Bachelor,Sales,11,52827,51,14,160,2.2,7,27,1.7,1.5,2.19,Low
4188,34,Male,Master,Finance,14,72210,69,20,250,4.8,8,22,1.5,1.0,2.67,Medium
4189,58,Male,Master,Engineering,35,104948,53,21,149,4.9,7,5,2.7,3.8,3.43,Medium
4190,59,Male,Bachelor,Sales,36,96359,75,16,242,1.6,5,22,1.3,3.9,2.26,Low
4191,45,Male,Bachelor,Operations,22,69142,41,22,178,3.2,1,6,4.2,3.5,3.37,Medium
4192,23,Male,Master,Sales,0,48223,18,6,217,3.2,1,5,4.6,2.0,2.01,Low
4193,43,Female,High School,Operations,19,57348,39,16,225,2.8,9,12,2.0,4.7,3.08,Medium
4194,38,Male,Bachelor,Sales,18,63415,68,20,191,4.7,6,12,2.9,4.5,3.12,Medium
4195,57,Male,Bachelor,Finance,33,90874,26,14,180,4.0,8,24,3.1,3.1,2.57,Medium
4196,35,Male,PhD,Engineering,14,81760,73,20,226,4.1,5,20,4.9,5.0,4.61,High
4197,31,Male,Bachelor,Finance,10,53642,42,24,227,2.1,0,4,1.3,2.2,2.18,Low
4198,56,Male,Bachelor,HR,36,90552,51,5,176,2.7,8,5,3.7,3.0,2.39,Low
4199,46,Male,Master,Operations,25,83362,45,14,262,2.9,6,9,2.4,4.7,2.59,Medium
4200,24,Male,Bachelor,Engineering,1,45847,13,11,203,2.2,2,26,3.0,2.8,1.97,Low
4201,59,Female,Bachelor,Finance,35,96048,63,21,258,1.4,1,28,1.9,2.9,1.79,Low
4202,38,Male,Bachelor,Engineering,15,67363,60,9,263,1.5,2,19,1.6,1.3,1.33,Low
4203,33,Male,PhD,HR,12,85209,97,20,175,1.7,1,25,2.0,1.8,2.42,Low
4204,45,Female,Bachelor,Marketing,21,67828,57,7,185,1.8,9,9,1.3,1.6,1.98,Low
4205,50,Male,Master,Operations,27,86529,48,5,161,2.0,1,24,2.1,3.3,1.76,Low
4206,46,Female,PhD,Operations,26,101376,78,15,174,2.0,3,27,3.8,2.3,2.47,Low
4207,57,Male,Master,Sales,34,99241,28,13,252,2.8,5,15,3.6,1.3,2.16,Low
4208,47,Female,Master,Operations,26,87140,25,12,172,3.0,2,17,3.2,3.0,2.25,Low
4209,59,Female,Master,Operations,35,98381,26,24,195,2.2,8,26,1.0,3.7,2.16,Low
4210,22,Female,PhD,Finance,2,71730,66,15,206,4.6,4,27,1.5,3.9,2.78,Medium
4211,41,Female,PhD,Operations,17,89057,66,24,152,3.2,4,2,4.4,4.4,3.46,Medium
4212,49,Male,PhD,Operations,29,110563,34,19,189,4.1,6,24,2.1,2.9,2.98,Medium
4213,37,Female,Bachelor,HR,13,56696,59,24,167,4.7,8,0,4.6,2.6,4.17,High
4214,38,Male,Bachelor,HR,17,62450,60,19,243,1.7,0,20,4.5,3.7,2.52,Medium
4215,49,Female,Bachelor,Engineering,29,88302,98,10,237,2.7,8,2,1.6,1.1,2.44,Low
4216,33,Male,Bachelor,Engineering,11,57437,69,17,235,2.7,1,29,4.6,3.5,3.19,Medium
4217,48,Female,PhD,Operations,24,99163,77,16,226,2.4,2,18,3.5,2.6,2.58,Medium
4218,51,Female,Master,Operations,27,89963,89,5,227,1.0,4,0,3.5,2.8,2.68,Medium
4219,55,Female,Bachelor,Sales,32,87007,2,4,264,4.3,9,7,4.4,2.2,2.04,Low
4220,58,Male,Bachelor,Engineering,38,96675,32,24,220,1.4,3,29,2.6,1.5,2.26,Low
4221,27,Female,Bachelor,Finance,5,47251,41,22,146,5.0,4,18,3.9,2.6,3.91,High
4222,28,Male,Bachelor,Operations,7,51719,12,10,213,4.1,9,3,3.7,2.2,1.73,Low
4223,53,Male,Master,Finance,30,98418,28,21,222,3.3,4,15,4.1,4.8,3.5,Medium
4224,53,Female,Bachelor,Operations,31,89030,8,6,163,1.6,4,4,3.6,4.8,1.73,Low
4225,46,Female,Bachelor,Finance,26,81735,31,11,276,3.1,9,4,1.3,3.6,2.36,Low
4226,54,Female,Bachelor,Marketing,32,91783,21,11,253,2.0,9,27,2.2,4.6,2.07,Low
4227,28,Female,Bachelor,Finance,4,43075,85,16,154,2.0,9,1,4.8,4.0,3.84,High
4228,33,Male,PhD,Engineering,9,81272,57,14,252,4.3,4,22,1.9,2.4,2.63,Medium
4229,37,Female,Bachelor,Operations,14,65560,56,19,261,2.5,1,5,2.9,3.4,2.63,Medium
4230,37,Male,Master,Engineering,17,72522,97,22,225,2.8,0,29,2.4,1.9,3.14,Medium
4231,57,Male,Bachelor,Finance,37,92578,9,4,158,4.4,9,26,1.3,3.7,2.21,Low
4232,34,Male,Bachelor,HR,12,60394,24,5,148,1.4,7,6,1.7,1.2,1.28,Low
4233,28,Female,Bachelor,HR,5,49513,61,22,203,3.4,2,14,2.1,4.3,3.01,Medium
4234,57,Male,Master,HR,37,103821,62,19,177,3.3,6,9,2.9,3.3,3.02,Medium
4235,30,Male,Bachelor,Operations,6,50011,75,17,275,2.7,7,9,4.5,1.2,3.03,Medium
4236,53,Female,Bachelor,Sales,31,83936,2,18,273,4.3,5,18,3.1,4.5,2.64,Medium
4237,32,Male,High School,Marketing,11,48587,82,8,241,4.8,5,23,3.6,4.5,3.34,Medium
4238,29,Female,Bachelor,Finance,5,52496,96,4,232,2.9,2,15,2.7,4.4,3.19,Medium
4239,54,Female,Bachelor,Sales,31,84859,46,23,173,2.8,8,21,4.5,4.1,3.79,High
4240,44,Male,Bachelor,HR,24,72730,54,18,279,3.0,2,22,3.7,3.7,3.22,Medium
4241,46,Other,Master,Finance,22,81662,25,11,178,3.9,4,8,1.4,2.6,2.27,Low
4242,29,Male,High School,Sales,8,42110,12,14,235,3.7,5,23,2.9,1.5,2.24,Low
4243,43,Female,Bachelor,Engineering,22,74618,6,13,145,1.9,0,7,4.3,2.2,2.1,Low
4244,25,Male,High School,HR,2,34899,33,24,220,1.3,8,18,3.9,2.4,2.49,Low
4245,24,Male,PhD,Sales,0,61029,21,16,171,4.8,6,0,4.6,2.4,2.75,Medium
4246,50,Female,Bachelor,Operations,28,77411,83,12,275,2.0,0,27,1.9,3.3,2.31,Low
4247,50,Male,Master,Engineering,26,85981,22,9,148,3.6,5,16,4.9,1.8,2.24,Low
4248,55,Female,Bachelor,HR,34,94853,47,7,201,4.3,6,25,2.1,1.8,2.21,Low
4249,55,Male,Master,Marketing,32,102539,13,10,253,2.2,4,17,1.2,3.9,1.98,Low
4250,49,Male,Bachelor,HR,26,77470,93,17,158,3.5,4,23,3.0,1.0,2.93,Medium
4251,34,Female,Bachelor,Operations,12,54305,86,18,172,1.4,6,25,1.4,1.6,2.23,Low
4252,36,Male,Master,Marketing,13,69180,51,7,203,4.9,2,14,3.7,2.7,2.84,Medium
4253,44,Male,Master,Marketing,21,81095,82,3,165,1.2,2,5,4.6,1.6,2.42,Low
4254,47,Female,Master,Marketing,24,81815,38,15,140,2.8,0,21,4.7,4.8,2.73,Medium
4255,25,Female,Master,Finance,2,57668,40,16,216,3.1,7,16,3.4,3.7,2.49,Low
4256,47,Male,Bachelor,Finance,24,76612,35,21,242,4.2,1,17,3.1,2.7,3.05,Medium
4257,30,Female,Bachelor,Marketing,9,50537,5,17,235,1.5,2,20,5.0,1.4,1.81,Low
